CÓDIGO PERSONA;EMPRESA;EDAD;SEXO;"ACTIVO/ CESADO 
(Data 07/12)";SEGMENTO;SEGMENTO_PERSONAL;CATEGORÍA_PERSONAL;POSICIÓN;UO3;UO2;NACIONAL/ EXTRANJERO;AGRUPADOR;EVENTO DE APRENDIZAJE;FECHA DE INICIO;FECHA DE TÉRMINO;MES DE INICIO;TOTAL HORAS POR PERSONA;HORAS POR CURSO;CAPACIDAD;MODALIDAD;INVERSIÓN PERCAPITA (US$);DOCENTE/INSTITUCIÓN;ASISTENCIA
6540478;Rimac Seguros y Reasegrs;41;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;GESTOR DE SUSCRIPCION;SUSCRIPCION RIESGOS PATRIMONIALES;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6539474;Rimac Seguros y Reasegrs;30;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;GROWTH HACKER;PROYECTO PAKTA;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6510779;Rimac Seguros y Reasegrs;51;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;RECEPCIONISTA TELEFONICA;EXPERIENCIA DEL CLIENTE;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6541445;Rimac Seguros y Reasegrs;30;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;AGILE COACH;CENTRO EXCELENCIA AGIL;TRANSFORMACION AGIL;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6503161;Rimac Seguros y Reasegrs;32;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ABOGADO PRESTACIONES DE SALUD Y SEGUROS;ASESORIA JURIDICA CONTENCIOSA;DIVISION LEGAL Y REGULACION;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6501136;Rimac Seguros y Reasegrs;36;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE SEGUROS DEL ESTADO;CORPORATIVO Y ESTADO;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6542222;Rimac Seguros y Reasegrs;29;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO DE OPERACIONES;EMISION;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6523592;Rimac Seguros y Reasegrs;30;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;TECNICO AJUSTADOR I;SINIESTROS VEHICULARES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6532234;Rimac Seguros y Reasegrs;26;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO SR SINIESTROS RAMOS TECNICOS;SINIESTROS RIESGOS PATRIMONIALES;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6501101;Rimac Seguros y Reasegrs;37;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;GESTOR DE PRODUCTO;TRIBU VIDA;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6500699;Rimac Seguros y Reasegrs;51;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;SUPERVISOR SERVICIOS GENERALES Y MANT;ADMINISTRACION Y CONTROL DE RIESGOS;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6535154;Rimac Seguros y Reasegrs;28;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA SEGURIDAD DE LA INFORMACION;SEGURIDAD DE LA INFORMACION;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6520613;Rimac Seguros y Reasegrs;42;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO ANALISIS DE COBERTURAS VEH;SINIESTROS VEHICULARES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6524488;Rimac Seguros y Reasegrs;30;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO COBRANZAS PERSONAS;GESTION Y SOLUCIONES DE PAGO;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6502403;Rimac Seguros y Reasegrs;31;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA SR CONTABILIDAD TECNICA;CONTABILIDAD;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6502645;Rimac Seguros y Reasegrs;36;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ASISTENTE AGENCIA PROV;TRIBU VIDA;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6533028;Rimac Seguros y Reasegrs;32;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVOS FRONT;SUPERVISOR DE VENTAS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6542447;Rimac Seguros y Reasegrs;28;Femenino;ACTIVO;Empleado;ATENCION AL CLIENTE;MASIVOS FRONT;REPRESENTANTE ATENCION CONSULTAS;EXPERIENCIA DEL CLIENTE;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6540736;Rimac Seguros y Reasegrs;29;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA SR RETENCION Y GESTION CLIENTES;TRIBU GESTION DE CLIENTES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6502547;Rimac Seguros y Reasegrs;34;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA CUENTA CORRIENTE COBRANZAS;REASEGUROS Y COASEGUROS;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6500190;Rimac Seguros y Reasegrs;48;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO SR DE OPERACIONES;SUSCRIPCION RIESGOS PATRIMONIALES;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6503575;Rimac Seguros y Reasegrs;34;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE DE APLICACIONES CROSS;DESARROLLO TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6539483;Rimac Seguros y Reasegrs;27;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;REPRESENTANTE DE SERVICIO;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6502333;Rimac Seguros y Reasegrs;35;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO RECLAMOS Y REQUERIMIENTOS;EXPERIENCIA DEL CLIENTE;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6538184;Rimac Seguros y Reasegrs;24;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA DE PRICING;PRICING;INTELIGENCIA ARTIFICIAL Y DATA;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6500245;Rimac Seguros y Reasegrs;51;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVOS FRONT;SUPERVISOR DE VENTAS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6506073;Rimac Seguros y Reasegrs;35;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO COMERCIAL PROV;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6502124;Rimac Seguros y Reasegrs;35;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO COBRANZA EMPRESAS;GESTION Y SOLUCIONES DE PAGO;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6501850;Rimac Seguros y Reasegrs;33;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO ANALISIS DE COBERTURAS VEH;SINIESTROS VEHICULARES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6540734;Rimac Seguros y Reasegrs;41;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ESPECIALISTA DE PROYECTOS TI;DESARROLLO TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6536045;Rimac Seguros y Reasegrs;33;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA REASEGURO FACULTATIVO;REASEGUROS Y COASEGUROS;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6502173;Rimac Seguros y Reasegrs;29;Femenino;ACTIVO;Empleado FFVV;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO SOPORTE Y MANTENIMIENTO;TRIBU VIDA;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6532643;Rimac Seguros y Reasegrs;28;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;PROMOTOR SR PUNTOS DE VENTA;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6540551;Rimac Seguros y Reasegrs;50;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO SR ALTO PATRIMONIO;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6528300;Rimac Seguros y Reasegrs;29;Masculino;ACTIVO;Sub-Gerente;GERENCIAL;SGTE;TRADER SR;MESA DE NEGOCIACION;DIVISION INVERSIONES;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6511275;Rimac S.A. EPS;46;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO DE AFILIACION;CORREDORES ESTRATEGICOS;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6542442;Rimac Seguros y Reasegrs;28;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;UX DESIGNER;COE DIGITAL DESIGN;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6539734;Rimac Seguros y Reasegrs;31;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE ESTRATEGIA DE CLIENTES;TRIBU GESTION DE CLIENTES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6519580;Rimac Seguros y Reasegrs;42;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO COMERCIAL;CORPORATIVO Y ESTADO;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6538404;Rimac Seguros y Reasegrs;28;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;GESTOR INTELIGENCIA COMERCIAL;PROCESOS Y POLITICAS;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6536316;Rimac Seguros y Reasegrs;31;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA CULTURA Y CLIMA;TRIBU GESTION DE CLIENTES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6540909;Rimac Seguros y Reasegrs;33;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EXPERTO DE APLICACIONES;DESARROLLO TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6532950;Rimac Seguros y Reasegrs;31;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA CONTABILIDAD ADMINISTRATIVA;CONTABILIDAD;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6540537;Rimac Seguros y Reasegrs;38;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA ASEGURAMIENTO DE CALIDAD;DESARROLLO TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6541602;Rimac Seguros y Reasegrs;33;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EXPERTO DE APLICACIONES;DESARROLLO TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6528278;Rimac Seguros y Reasegrs;26;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO SINIESTROS RAMOS TECNICOS;SINIESTROS RIESGOS PATRIMONIALES;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6541060;Rimac Seguros y Reasegrs;29;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA DE PROCESOS;DESARROLLO TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6504598;Rimac S.A. EPS;41;Femenino;ACTIVO;Empleado;ATENCION AL CLIENTE;MASIVOS FRONT;EJECUTIVO DE SERVICIO;CORREDORES ESTRATEGICOS;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6540506;Rimac S.A. EPS;35;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO SERVICIO ITINERANTE SALUD;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Certificación RRGG;5/11/2020;5/11/2020;11;1;;NEGOCIO;VIRTUAL;0;Víctor Vera;ASISTIÓ
6540922;Rimac Seguros y Reasegrs;26;Masculino;ACTIVO;Practicante;PRACTICANTE;PRACTICANTE;PRACTICANTE;CULTURA Y COMUNICACION INTERNA;DIVISION GESTION Y DESARROLLO HUMANO;NACIONAL;LEARNING;Otros;12/10/2020;2/11/2020;10;8;8;INNOVACIÓN;VIRTUAL;0;La Neurona Reina;ASISTIÓ
6541610;Rimac Seguros y Reasegrs;24;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;UX DESIGNER;COE DIGITAL DESIGN;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Otros;12/10/2020;2/11/2020;10;8;;INNOVACIÓN;VIRTUAL;0;La Neurona Reina;ASISTIÓ
6500347;Rimac Seguros y Reasegrs;43;Femenino;ACTIVO;Sub-Gerente;GERENCIAL;SGTE;SUBGERENTE COMERCIAL;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;12/10/2020;2/11/2020;10;8;;INNOVACIÓN;VIRTUAL;0;La Neurona Reina;FALTÓ
6533316;Rimac Seguros y Reasegrs;30;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;DATA SCIENTIST SR;COE ADVANCED ANALYTICS;INTELIGENCIA ARTIFICIAL Y DATA;NACIONAL;LEARNING;Otros;12/10/2020;2/11/2020;10;8;;INNOVACIÓN;VIRTUAL;0;La Neurona Reina;ASISTIÓ
6540577;Rimac Seguros y Reasegrs;25;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA DE SOSTENIBILIDAD;SOSTENIBILIDAD;DIVISION LEGAL Y REGULACION;NACIONAL;LEARNING;Otros;12/10/2020;2/11/2020;10;8;;INNOVACIÓN;VIRTUAL;0;La Neurona Reina;FALTÓ
6538412;Rimac Seguros y Reasegrs;33;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA DE DESARROLLO;DESARROLLO TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Otros;12/10/2020;2/11/2020;10;8;;INNOVACIÓN;VIRTUAL;0;La Neurona Reina;ASISTIÓ
6540117;Rimac Seguros y Reasegrs;31;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;UI DESIGNER;COE DIGITAL DESIGN;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Otros;12/10/2020;2/11/2020;10;8;;INNOVACIÓN;VIRTUAL;0;La Neurona Reina;ASISTIÓ
6541038;Rimac Seguros y Reasegrs;29;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;UX DESIGNER;COE DIGITAL DESIGN;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Otros;12/10/2020;2/11/2020;10;8;;INNOVACIÓN;VIRTUAL;0;La Neurona Reina;ASISTIÓ
6541622;Rimac Seguros y Reasegrs;28;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;SCRUM MASTER;CENTRO EXCELENCIA AGIL;TRANSFORMACION AGIL;NACIONAL;LEARNING;Otros;12/10/2020;2/11/2020;10;8;;INNOVACIÓN;VIRTUAL;0;La Neurona Reina;ASISTIÓ
6541586;Rimac Seguros y Reasegrs;33;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;UX DESIGNER;COE DIGITAL DESIGN;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Otros;12/10/2020;2/11/2020;10;8;;INNOVACIÓN;VIRTUAL;0;La Neurona Reina;ASISTIÓ
6539479;Rimac Seguros y Reasegrs;22;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;UI DESIGNER;COE DIGITAL DESIGN;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Otros;12/10/2020;2/11/2020;10;8;;INNOVACIÓN;VIRTUAL;0;La Neurona Reina;ASISTIÓ
6542329;Rimac Seguros y Reasegrs;30;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;UX DESIGNER;COE DIGITAL DESIGN;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Otros;12/10/2020;2/11/2020;10;8;;INNOVACIÓN;VIRTUAL;0;La Neurona Reina;ASISTIÓ
6536823;Rimac Seguros y Reasegrs;29;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;SCRUM MASTER;CENTRO EXCELENCIA AGIL;TRANSFORMACION AGIL;NACIONAL;LEARNING;Otros;12/10/2020;2/11/2020;10;8;;INNOVACIÓN;VIRTUAL;0;La Neurona Reina;ASISTIÓ
6537845;Rimac Seguros y Reasegrs;30;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA GESTION ADMINISTRATIVA;BUSINESS PARTNER Y COMPENSACIONES;DIVISION GESTION Y DESARROLLO HUMANO;NACIONAL;LEARNING;Otros;12/10/2020;2/11/2020;10;8;;INNOVACIÓN;VIRTUAL;0;La Neurona Reina;ASISTIÓ
6538058;Rimac Seguros y Reasegrs;35;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;SENIOR PROCESS DESIGNER;COE SERVICE DESIGN;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Otros;12/10/2020;2/11/2020;10;8;;INNOVACIÓN;VIRTUAL;0;La Neurona Reina;ASISTIÓ
6539213;Rimac Seguros y Reasegrs;26;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA CONTROL DE GESTION;FINANZAS;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Otros;12/10/2020;2/11/2020;10;8;;INNOVACIÓN;VIRTUAL;0;La Neurona Reina;ASISTIÓ
6504765;Rimac S.A. EPS;39;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE PREVENCION DE SALUD;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;12/10/2020;2/11/2020;10;8;;INNOVACIÓN;VIRTUAL;0;La Neurona Reina;ASISTIÓ
6540553;Rimac Seguros y Reasegrs;39;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;AGILE COACH;CENTRO EXCELENCIA AGIL;TRANSFORMACION AGIL;NACIONAL;LEARNING;Otros;12/10/2020;2/11/2020;10;8;;INNOVACIÓN;VIRTUAL;0;La Neurona Reina;ASISTIÓ
6525018;Rimac Seguros y Reasegrs;29;Masculino;ACTIVO;Sub-Gerente;GERENCIAL;SGTE;TRADER SR;MESA DE NEGOCIACION;DIVISION INVERSIONES;NACIONAL;LEARNING;Otros;12/10/2020;2/11/2020;10;8;;INNOVACIÓN;VIRTUAL;0;La Neurona Reina;ASISTIÓ
6539231;Rimac Seguros y Reasegrs;28;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;BUSINESS DESIGNER;TRIBU DIGITAL HEALTH;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Otros;12/10/2020;2/11/2020;10;8;;INNOVACIÓN;VIRTUAL;0;La Neurona Reina;ASISTIÓ
6541424;Rimac Seguros y Reasegrs;25;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;TRAINEE;TRIBU GESTION DE CLIENTES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;12/10/2020;2/11/2020;10;8;;INNOVACIÓN;VIRTUAL;0;La Neurona Reina;ASISTIÓ
6538198;Rimac Seguros y Reasegrs;26;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO SINIESTROS LINEAS FINANCIERAS;SINIESTROS RIESGOS PATRIMONIALES;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Otros;12/10/2020;2/11/2020;10;8;;INNOVACIÓN;VIRTUAL;0;La Neurona Reina;ASISTIÓ
6500823;Rimac Seguros y Reasegrs;34;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE COMERCIAL;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;12/10/2020;2/11/2020;10;8;;INNOVACIÓN;VIRTUAL;0;La Neurona Reina;ASISTIÓ
6536819;Rimac Seguros y Reasegrs;33;Masculino;ACTIVO;Sub-Gerente;GERENCIAL;GTE;GERENTE REGION NORTE;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;12/10/2020;2/11/2020;10;8;;INNOVACIÓN;VIRTUAL;0;La Neurona Reina;FALTÓ
