id;age;fnlwgt;education-num;race;sex;capital-gain;capital-loss;hours-per-week;native-country
4375;23;83891;9;Other; Male;0;0;40;USA
4376;49;65087;14; White; Male;15024;0;50;USA
4377;39;363418;13; White; Male;0;0;35;USA
4378;19;278870;10; White; Male;0;0;16;USA
4379;30;174789;12; White; Male;0;1848;50;USA
4380;25;228608;10;Other; Female;0;0;40;Others
4381;46;263568;9; White; Male;0;0;40;USA
4382;37;117381;14; White; Male;0;0;45;USA
4383;41;83411;9; White; Male;0;0;40;USA
4384;40;49156;10; White; Male;0;0;20;USA
4385;44;421449;9; White; Female;0;0;40;USA
4386;32;238944;9; White; Male;0;0;40;USA
4387;58;188982;9; Black; Male;0;0;20;USA
4388;48;175925;9; White; Male;0;0;48;USA
4389;34;164190;13; White; Male;0;0;40;USA
4390;29;232914;11; Black; Female;0;0;40;USA
4391;46;120121;13; White; Male;0;0;50;USA
4392;36;180805;9;Other; Male;0;0;40;USA
4393;59;161944;13; White; Male;0;0;38;USA
4394;29;319149;8; White; Male;0;0;40;Others
4395;25;290528;9; White; Male;0;0;40;USA
4396;27;123984;12;Other; Female;0;0;35;Others
4397;48;34186;9; White; Male;0;0;70;USA
4398;51;282680;16; White; Female;0;1564;70;USA
4399;36;183892;9; White; Male;8614;0;45;USA
4400;42;195124;7; White; Male;7430;0;50;Others
4401;49;55938;13; White; Male;0;0;40;USA
4402;33;209900;10; White; Male;0;0;20;USA
4403;40;179717;13; White; Male;0;1564;60;USA
4404;26;150361;13; White; Female;0;0;40;USA
4405;59;252714;9; White; Male;0;0;30;Others
4406;30;205204;9; White; Female;0;0;40;USA
4407;31;168906;12; White; Female;0;0;35;USA
4408;30;112115;13; White; Male;0;0;50;USA
4409;27;116531;13; White; Female;0;0;40;USA
4410;56;191917;12; White; Female;4101;0;40;USA
4411;24;341294;9; White; Male;0;0;40;USA
4412;47;216734;13; White; Female;0;0;50;USA
4413;51;182187;13; Black; Male;0;0;35;USA
4414;34;424988;9; White; Male;0;0;45;USA
4415;47;379118;9; Black; Male;0;0;9;USA
4416;47;168232;10; White; Male;0;0;44;USA
4417;20;147171;10;Other; Female;0;0;40;Others
4418;31;193650;7; White; Female;0;0;40;USA
4419;42;200187;11; White; Female;0;0;32;USA
4420;52;188644;3; White; Male;0;0;40;Others
4421;56;398067;9; White; Female;0;0;40;USA
4422;53;29658;9; White; Male;0;0;40;USA
4423;26;154966;10; White; Male;0;0;50;USA
4424;81;364099;10; White; Female;0;0;20;USA
4425;57;97837;10; White; Male;0;0;48;USA
4426;34;117983;9; White; Female;0;0;40;USA
4427;24;64167;11; Black; Female;0;0;40;USA
4428;20;315877;9; White; Male;0;2001;40;USA
4429;68;232151;10; Black; Female;2346;0;40;USA
4430;60;225526;9; White; Female;0;0;32;USA
4431;37;289653;10; White; Male;0;0;40;USA
4432;25;179462;4; White; Male;0;0;40;USA
4433;36;67317;9; White; Male;0;0;40;USA
4434;45;77764;12; White; Male;0;0;40;USA
4435;34;253438;10; White; Male;0;0;60;USA
4436;31;150309;13; White; Female;0;0;70;USA
4437;47;83064;13; White; Male;0;0;60;USA
4438;60;376973;9; White; Male;0;0;42;USA
4439;75;311184;13; White; Male;0;0;24;USA
4440;43;159449;10; White; Male;0;0;40;USA
4441;18;168288;9; White; Male;0;0;40;USA
4442;25;74883;13;Other; Female;0;1092;40;Others
4443;20;275190;9; White; Female;0;0;40;USA
4444;32;189838;9; White; Female;0;0;50;USA
4445;57;101338;13; White; Male;0;0;20;USA
4446;43;331894;10; White; Male;0;0;60;USA
4447;18;40293;9; White; Male;0;0;40;USA
4448;41;88904;13; Black; Female;0;0;40;USA
4449;48;145041;9; White; Male;0;0;40;Others
4450;35;46385;9; White; Male;5178;0;90;USA
4451;41;363591;11; White; Male;0;0;40;USA
4452;23;183327;9; Black; Female;0;1594;20;USA
4453;32;182556;13; White; Male;0;1887;45;USA
4454;33;267859;9; White; Male;0;0;40;Others
4455;58;190747;9; White; Male;0;0;40;USA
4456;22;162869;10; White; Male;0;0;65;USA
4457;33;141229;10; White; Female;0;0;50;USA
4458;42;174216;15; White; Male;0;0;38;USA
4459;25;366416;9; White; Female;0;0;40;USA
4460;39;172538;9; White; Male;0;0;50;USA
4461;35;193026;13; White; Male;0;0;45;USA
4462;50;184424;10; White; Female;0;1902;38;USA
4463;49;337768;14; White; Male;0;0;50;USA
4464;25;179059;13; White; Male;0;0;40;USA
4465;47;99549;10; Black; Female;0;0;40;USA
4466;46;72619;10; White; Female;0;0;40;USA
4467;42;55764;12; Black; Male;0;0;40;USA
4468;37;30267;7; White; Male;0;0;60;USA
4469;25;308144;13; White; Male;0;0;40;Others
4470;29;206351;6; White; Male;5013;0;40;USA
4471;26;282304;10; White; Male;0;0;45;USA
4472;45;142719;13; White; Male;0;0;40;USA
4473;34;114973;9; White; Female;0;0;30;USA
4474;33;159548;12; Black; Female;0;0;40;USA
4475;43;91209;13; White; Male;0;0;40;USA
4476;28;196564;9; White; Male;0;0;45;USA
4477;51;149220;10; White; Male;0;0;75;USA
4478;21;169699;10; White; Female;0;0;35;USA
4479;23;218215;12; White; Female;0;0;35;USA
4480;30;156718;9; White; Female;0;0;40;USA
4481;46;55720;14; White; Male;0;0;45;USA
4482;38;257250;9; White; Male;0;0;50;USA
4483;20;194630;9; White; Male;0;0;40;USA
4484;36;398931;13; White; Male;0;1485;50;USA
4485;37;362062;15; White; Male;99999;0;50;USA
4486;44;101593;14; White; Male;0;1876;42;USA
4487;33;196266;9; White; Male;0;0;40;USA
4488;45;197332;13; White; Male;0;0;40;USA
4489;47;97842;10; White; Male;0;0;40;USA
4490;54;86837;9;Other; Male;0;1902;40;USA
4491;17;57324;6; White; Male;0;0;30;USA
4492;43;116852;9; White; Female;0;0;36;Others
4493;45;154430;13; White; Female;10520;0;50;USA
4494;37;38468;10; White; Female;0;0;40;USA
4495;44;188808;11; White; Male;0;0;40;USA
4496;55;177163;14; White; Female;914;0;50;USA
4497;41;187322;9; White; Male;0;0;48;USA
4498;23;107578;13; White; Female;2174;0;40;USA
4499;38;168680;10; Black; Female;0;0;40;USA
4500;23;256755;13; White; Female;0;0;40;Others
4501;35;360799;9; White; Male;7298;0;40;USA
4502;18;188476;7; White; Male;0;0;20;USA
4504;25;252752;10; White; Female;0;0;8;USA
4505;41;443508;9; White; Male;0;0;50;USA
4506;23;244408;10;Other; Female;0;0;24;Others
4507;41;178983;9; White; Female;0;0;40;USA
4508;26;143068;10; White; Male;2407;0;50;USA
4509;30;247328;10; White; Male;0;0;40;USA
4510;42;201732;10; White; Male;0;0;40;USA
4511;35;246829;9; White; Female;0;0;40;USA
4512;29;119170;10; White; Female;0;0;40;USA
4513;21;207923;10; White; Female;0;0;15;USA
4514;48;170142;14; White; Male;0;0;40;USA
4515;44;187164;9; White; Male;0;0;60;USA
4516;34;303867;5; White; Male;0;0;40;USA
4517;19;291429;9; White; Female;0;0;25;USA
4518;32;213179;10; White; Male;0;0;40;USA
4519;31;111843;12; Black; Female;0;0;40;USA
4520;25;297154;9; White; Male;2407;0;40;USA
4521;47;68493;9; Black; Male;0;0;40;USA
4522;46;340718;7; White; Female;0;0;40;USA
4523;18;194059;8; White; Male;0;0;40;USA
4524;31;47296;10; White; Female;0;1740;20;USA
4525;28;286310;9; White; Female;0;0;40;USA
4526;38;207202;9; White; Male;0;0;48;USA
4527;33;132601;9; White; Male;0;0;40;USA
4528;41;160785;11; White; Male;0;0;40;USA
4529;46;117849;10; White; Male;15024;0;40;USA
4530;38;225605;10; White; Male;0;0;44;USA
4531;24;190290;13; White; Male;0;0;60;USA
4532;49;164799;9; White; Male;0;0;40;USA
4533;60;21876;10;Other; Female;0;0;40;USA
4534;44;160785;13; White; Male;0;0;60;USA
4535;63;272425;11; White; Male;0;0;40;USA
4536;40;168538;9; White; Male;0;0;60;USA
4537;45;204205;10; White; Male;0;0;50;USA
4538;49;142287;10; White; Male;0;1902;50;USA
4539;36;169926;9; White; Female;0;0;40;USA
4540;65;205024;9; White; Male;0;0;8;USA
4541;41;374764;13; White; Male;0;0;20;USA
4542;25;108779;14; White; Female;0;0;40;USA
4543;60;227332;11; White; Male;0;0;40;USA
4544;17;246308;7; White; Female;0;0;20;Others
4545;28;51331;12; White; Female;0;0;16;USA
4546;31;153078;12;Other; Male;0;0;50;USA
4547;47;169180;14; White; Female;0;0;35;USA
4548;45;193451;10; White; Male;0;0;45;USA
4549;51;305147;13; White; Male;0;0;40;USA
4550;23;138892;9; Black; Male;0;0;40;USA
4551;44;402397;14; White; Female;0;1902;60;USA
4552;34;223267;9; White; Male;0;0;50;USA
4553;19;29250;10; White; Male;0;0;10;USA
4554;46;29696;9; White; Male;0;0;40;USA
4555;30;315640;16;Other; Male;0;1977;40;Others
4556;37;632613;6; White; Male;0;0;35;Others
4557;56;282023;15; White; Male;0;0;45;USA
4558;29;77760;9; White; Male;0;0;45;USA
4559;46;148599;14; White; Male;0;0;50;USA
4560;55;414994;9; White; Male;0;0;40;USA
4561;45;339863;13; White; Male;8614;0;48;USA
4562;34;499249;9; White; Male;0;0;40;Others
4563;41;252058;13; White; Male;0;0;40;USA
4564;34;117963;15; White; Male;0;0;50;USA
4565;27;194652;9; Black; Male;0;0;40;USA
4566;29;299705;10; Black; Male;0;0;37;USA
4567;19;27433;8; White; Female;0;0;30;USA
4568;47;39986;13; White; Male;0;0;40;USA
4569;43;135342;10; White; Male;0;0;50;USA
4570;52;270142;11; Black; Female;0;0;60;USA
4571;33;118267;12; White; Male;0;0;60;USA
4572;29;266043;5; White; Male;0;0;40;USA
4573;23;35633;9; White; Male;0;0;40;USA
4574;23;74568;10; White; Male;0;0;40;USA
4575;39;214816;13; White; Male;0;0;60;USA
4576;43;222971;3; White; Female;0;0;40;Others
4577;31;259425;9; White; Male;0;0;40;USA
4578;47;212120;9; White; Male;0;0;40;USA
4579;26;245880;9; White; Male;0;0;60;USA
4580;58;54947;10; White; Female;0;0;55;USA
4581;47;79627;15; White; Male;27828;0;50;USA
4582;55;151474;13; White; Female;0;1590;38;USA
4583;26;132661;9; White; Female;5013;0;40;USA
4584;28;161674;9; White; Female;0;0;40;USA
4585;36;62346;9; Black; Male;0;0;40;USA
4586;40;227236;9; White; Male;0;0;50;USA
4587;19;283033;7; White; Male;0;0;40;USA
4588;63;298249;13; White; Male;10605;0;40;USA
4589;42;251229;13; White; Male;0;0;40;USA
4590;76;199949;5; White; Male;0;0;13;USA
4591;23;305498;11; White; Female;0;0;40;USA
4592;38;203836;3; White; Male;0;0;40;USA
4593;33;79440;14;Other; Male;0;0;30;Others
4594;48;142719;14; White; Male;0;0;40;USA
4595;56;119859;10; White; Male;0;0;40;USA
4596;32;141410;9; Black; Male;0;0;40;USA
4597;44;202872;10; White; Female;0;0;25;USA
4598;27;198813;9; Black; Female;0;0;40;USA
4599;33;129707;10; White; Male;0;0;50;USA
4600;22;445758;3; White; Male;0;0;40;Others
4601;44;173981;9; White; Male;0;0;40;USA
4602;42;108506;9;Other; Male;0;0;60;USA
4603;34;134886;10; White; Female;0;0;40;USA
4604;45;181970;9; White; Male;0;1672;40;USA
4605;57;282913;9; White; Male;0;0;40;Others
4606;59;196013;13; White; Male;0;0;40;USA
4607;33;348491;10; Black; Female;0;0;40;USA
4608;52;416164;9;Other; Male;0;0;49;Others
4609;17;121037;8; White; Female;0;0;15;USA
4610;29;103111;9; White; Male;0;0;30;Others
4611;63;147589;13; White; Male;0;0;30;USA
4612;20;24008;10; White; Male;0;0;24;USA
4613;42;123838;15; White; Male;0;1977;50;USA
4614;50;175456;9; White; Male;0;0;50;USA
4615;55;84774;9; White; Female;0;0;30;USA
4616;27;194590;12; Black; Female;0;0;25;USA
4617;28;134566;13; White; Male;0;0;45;USA
4618;55;211678;11; White; Male;0;0;45;USA
4619;44;44822;10; White; Male;0;0;40;USA
4620;53;144586;10; White; Female;0;0;40;USA
4621;23;119156;9; White; Male;0;0;40;USA
4622;25;371987;9; White; Female;0;0;40;USA
4623;44;144125;13; White; Female;0;0;40;USA
4624;55;31905;14; White; Male;0;1977;40;USA
4625;48;121124;10; White; Male;0;0;35;USA
4626;46;58126;9; White; Male;0;0;40;USA
4627;26;318518;10; White; Male;0;0;40;USA
4628;30;296509;4; White; Male;0;0;45;Others
4629;32;473133;14; White; Male;0;0;40;USA
4630;52;155434;9; White; Male;0;0;48;USA
4631;52;99185;9; White; Male;7298;0;50;USA
4632;39;56648;9; White; Female;0;0;47;USA
4633;57;118481;13; White; Male;0;1902;40;USA
4634;21;321666;9; White; Male;594;0;40;USA
4635;22;119838;10; White; Male;0;0;10;USA
4636;26;330695;10; White; Male;0;0;40;USA
4637;26;58039;10; White; Male;0;0;40;USA
4638;44;313022;11; Black; Male;0;0;40;USA
4639;42;178134;10; White; Female;0;0;30;USA
4640;40;165309;10; White; Male;0;0;43;USA
4641;22;216181;7; White; Male;0;0;45;USA
4642;62;178745;9; White; Male;0;0;45;USA
4643;44;111067;10; White; Male;0;0;40;USA
4644;33;295591;2; White; Male;0;0;40;Others
4645;45;123075;9; White; Male;0;0;50;USA
4646;18;78045;7; White; Male;0;0;40;USA
4647;32;255004;10; White; Male;0;0;40;USA
4648;33;254221;16; White; Female;0;0;60;USA
4649;20;174714;10; White; Male;0;0;15;USA
4650;68;450580;9; White; Male;0;0;20;USA
4651;61;128230;4; White; Male;0;0;50;USA
4652;48;192894;16; White; Male;0;0;40;USA
4653;45;325390;9; White; Male;0;0;40;USA
4654;36;20333;9; White; Female;7688;0;40;USA
4655;32;128714;9; Black; Female;0;0;32;USA
4656;35;170797;13; White; Female;0;0;40;USA
4657;39;269186;9; White; Male;0;0;40;USA
4658;53;127671;4; White; Male;0;0;40;USA
4659;30;211840;10; Black; Female;0;0;16;USA
4660;40;201495;13; White; Male;0;0;45;USA
4661;25;251854;10; Black; Female;0;0;40;Others
4662;41;279297;9; Black; Female;0;0;60;USA
4663;52;195462;9; White; Male;0;0;98;USA
4664;33;170769;9; White; Male;0;0;40;USA
4665;28;142443;9; White; Male;0;0;40;USA
4666;25;182809;9; White; Male;7298;0;40;USA
4667;53;121441;10; White; Male;0;0;55;USA
4668;44;275094;2; White; Male;0;0;10;USA
4669;35;170263;9; White; Female;0;0;40;USA
4670;38;172571;10; White; Male;0;0;58;Others
4671;34;178615;9; White; Male;0;0;40;USA
4672;33;279524;9; White; Female;0;0;40;USA
4673;24;165201;10; White; Female;0;0;45;USA
4674;65;323006;9; Black; Female;0;0;25;USA
4675;29;235168;12; White; Male;0;0;60;USA
4676;39;114844;15; White; Male;99999;0;65;USA
4677;46;216414;10; White; Male;0;0;40;USA
4678;37;34378;4; White; Male;2580;0;60;USA
4679;47;80914;14; White; Male;0;0;47;USA
4680;62;73292;10; White; Male;0;0;40;USA
4681;54;212165;9; White; Male;0;0;60;USA
4682;90;52386;10;Other; Male;0;0;35;USA
4683;33;205649;12; White; Male;0;0;20;USA
4684;57;109638;10; White; Male;0;1672;45;USA
4685;25;200408;12; White; Male;0;0;40;USA
4686;44;187720;10; White; Male;0;0;50;USA
4687;52;236180;13; White; Male;0;0;50;USA
4688;21;118693;10; White; Male;0;0;40;USA
4689;31;363130;9; Black; Male;0;0;18;USA
4690;39;225544;14; White; Male;0;0;40;Others
4691;59;243612;9; White; Female;0;0;40;USA
4692;29;160786;9; White; Male;0;0;55;USA
4693;49;234320;4; Black; Male;0;0;45;USA
4694;34;314646;5; White; Male;0;0;40;USA
4695;22;124971;13; White; Male;0;0;40;USA
4696;32;209184;13;Other; Male;0;0;40;Others
4697;39;121838;9; Black; Female;0;0;40;USA
4698;46;265275;14; White; Male;0;0;60;USA
4699;50;71417;9; White; Male;3103;0;40;USA
4700;34;45522;9; White; Male;0;0;40;USA
4701;28;250135;14; White; Female;0;1902;55;USA
4702;18;120283;8; White; Female;0;0;24;USA
4703;20;216972;9; White; Male;0;0;30;USA
4704;20;116791;9; White; Female;0;0;40;USA
4705;55;26290;11;Other; Female;0;0;38;USA
4706;22;216134;10; Black; Female;0;0;40;USA
4707;60;143932;14; White; Male;0;0;40;USA
4708;40;217120;6; White; Male;0;0;50;USA
4709;47;223944;10; White; Female;0;0;30;USA
4710;23;185452;13; White; Female;0;0;35;Others
4711;57;44273;9; White; Female;0;0;40;USA
4712;52;178983;7; White; Male;0;0;40;USA
4713;42;219288;4; White; Male;0;0;40;USA
4714;25;349190;12; White; Male;0;0;20;USA
4715;49;158685;9; White; Female;0;2377;40;USA
4716;41;57924;10; White; Male;0;0;40;USA
4717;40;270324;11; Black; Male;0;0;30;USA
4718;38;33001;13; White; Male;0;0;55;USA
4719;58;204021;9; White; Male;0;0;40;Others
4720;26;192506;13; Black; Female;0;0;35;USA
4721;57;372967;6; White; Female;0;0;70;Others
4722;28;273929;9; White; Male;0;1628;60;USA
4723;42;195821;9; White; Female;0;0;40;USA
4724;28;56179;10; White; Male;2174;0;55;USA
4725;39;124090;5; White; Male;0;0;40;USA
4726;28;199600;9; Black; Male;0;0;40;USA
4727;42;255847;9; White; Male;4386;0;48;USA
4728;51;218311;10; White; Female;0;0;50;USA
4729;27;167336;10; White; Female;0;0;39;USA
4730;41;59938;9; White; Female;0;0;43;USA
4731;28;263728;13; White; Male;0;0;40;USA
4732;54;278230;10; White; Female;10520;0;30;USA
4733;49;43910;9; White; Female;0;0;30;USA
4734;47;190139;14; White; Male;0;0;40;USA
4735;27;109001;10; White; Male;0;0;49;USA
4736;42;159931;13; White; Female;0;0;45;USA
4737;32;194987;9; Black; Female;0;0;40;USA
4738;32;87310;9; White; Male;0;0;41;USA
4739;27;133937;14; White; Male;0;0;40;USA
4740;29;207064;9; White; Male;0;0;40;USA
4741;22;36011;11; White; Male;0;0;30;USA
4742;41;168294;9; White; Male;5178;0;40;USA
4743;49;194895;10; White; Male;7298;0;40;USA
4744;58;49884;9; White; Male;0;0;50;USA
4745;41;27305;9; White; Male;7688;0;40;USA
4746;26;229977;5; White; Male;0;0;35;USA
4747;21;64520;9; White; Male;0;0;55;USA
4748;37;305379;13; White; Male;0;0;50;USA
4749;23;202284;13; White; Male;0;0;20;USA
4750;42;99185;10; White; Male;0;0;40;USA
4751;25;159662;9; White; Male;0;0;26;USA
4752;67;197865;10; White; Female;0;0;40;USA
4753;41;175149;9; Black; Female;0;0;38;USA
4754;49;349633;14; White; Female;0;0;50;USA
4755;18;242893;7; White; Male;0;0;35;USA
4756;25;218667;3; White; Male;0;0;40;USA
4757;43;144811;15; White; Male;0;0;50;USA
4758;38;146091;16; White; Female;99999;0;36;USA
4759;65;226215;13; White; Male;0;0;15;USA
4760;66;114447;11; White; Female;0;0;35;USA
4761;33;124187;7; Black; Male;0;0;60;USA
4762;51;147954;9; Black; Female;3411;0;38;USA
4763;27;64379;9; White; Male;0;1740;40;USA
4764;17;156501;8; White; Female;0;0;16;USA
4765;32;207668;13; White; Male;15024;0;45;USA
4766;38;225707;9; White; Male;0;0;40;Others
4767;43;115603;10; White; Female;0;0;40;USA
4768;40;506329;16;Other; Male;0;0;40;Others
4769;63;275034;13; White; Male;0;1740;35;USA
4770;42;56483;12; White; Female;0;0;40;USA
4771;43;144778;13; White; Male;0;0;40;USA
4772;41;297248;15; White; Male;0;2415;45;USA
4773;17;137042;6; White; Male;0;0;20;USA
4774;30;33308;9; White; Male;0;0;40;USA
4775;30;158420;13; White; Male;0;0;50;Others
4776;22;41763;10; White; Male;0;0;25;USA
4777;28;149734;9; Black; Female;0;0;52;USA
4778;24;349691;10; Black; Female;0;0;40;USA
4779;47;185385;6; White; Male;0;0;40;USA
4780;34;174463;11; White; Male;0;0;50;USA
4781;26;236068;10; White; Female;0;0;20;USA
4782;25;91334;11; White; Male;0;0;75;USA
4783;28;33895;13; White; Male;0;0;45;USA
4784;36;214816;9; White; Female;0;0;40;USA
4785;24;229773;13; White; Male;0;0;40;USA
4786;51;166386;13;Other; Female;0;0;35;Others
4787;44;266135;13; White; Male;0;0;50;USA
4788;18;300379;8; White; Male;0;0;12;USA
4789;54;392502;10; White; Male;0;0;40;USA
4790;61;73809;10; White; Female;0;0;40;USA
4791;51;193720;13; White; Male;0;0;45;USA
4792;43;316183;4; White; Male;0;0;40;USA
4793;51;162944;9; White; Male;0;0;40;USA
4794;50;186888;9; Black; Female;0;0;40;USA
4795;24;192017;10; White; Male;0;0;30;USA
4796;20;161978;10; White; Male;0;0;20;USA
4797;52;202930;13; White; Male;0;0;40;USA
4798;57;323309;4; White; Male;0;0;40;USA
4799;49;197332;10; White; Male;0;0;60;USA
4800;22;271274;7; White; Female;0;0;40;USA
4801;38;174242;10; White; Male;0;0;40;USA
4802;21;209483;10; White; Female;0;0;20;USA
4803;39;99146;13; White; Male;0;1887;60;USA
4804;52;102346;10; White; Female;0;0;35;USA
4805;25;181666;12; White; Female;0;0;40;USA
4806;50;207367;10; White; Female;0;0;40;Others
4807;35;82622;10; White; Male;0;0;80;USA
4808;50;202296;11; White; Female;0;0;40;USA
4809;58;142182;9; White; Male;0;0;25;USA
4810;48;94342;13; White; Male;0;0;45;USA
4811;30;41493;10; White; Female;0;0;35;Others
4812;18;181712;7; White; Male;0;0;12;USA
4813;29;164607;9; White; Male;0;0;40;USA
4814;52;41496;10; White; Male;0;0;45;USA
4815;63;143098;9; White; Male;4064;0;40;USA
4816;36;196529;14; White; Female;0;0;40;USA
4817;24;157332;10; White; Female;0;0;42;USA
4818;30;154935;12; Black; Male;0;0;40;USA
4819;23;223231;9;Other; Male;0;0;40;Others
4820;21;362589;13; White; Female;0;0;20;USA
4821;28;94880;10; White; Male;0;0;43;Others
4822;20;309580;9; White; Male;0;0;40;USA
4823;18;130389;7; White; Male;0;0;20;Others
4824;21;349365;10; White; Female;0;0;15;USA
4825;27;376936;9; White; Male;0;0;40;USA
4826;42;179557;10; White; Female;0;0;40;USA
4827;21;105577;10; White; Female;0;0;30;USA
4828;51;224207;10; White; Male;0;0;40;USA
4829;27;47907;13; White; Female;0;0;40;USA
4830;23;191283;9; White; Male;0;0;40;USA
4831;57;20953;10; White; Male;0;1902;40;USA
